Travel Time; Profit
2633.4257158984751186; 36584
2602.2102764402097819; 18932
2651.8368039788024362; 45684
2617.1541283880210358; 29628
2622.1489562941651457; 32179
2826.7407810529380185; 91876
2587.9341902084788671; 757
2606.9464000336888603; 21199
6081.6572434606441675; 238075
6060.9108116381721629; 237940
2595.0844647726398762; 10355
5758.0369521906313821; 236407
5549.138086117198327; 236146
5855.3222338231207686; 237144
4397.9838034036501995; 215926
3485.8741790632561788; 171447
3527.1885650718763827; 175639
4256.6537759796028695; 210416
4673.0376683149042947; 223961
3792.1709049143555603; 190968
4076.7132190128199909; 203314
5163.2269669453971801; 232637
3270.9974240659130373; 154126
3566.2791836649516881; 178464
4011.1157366667398492; 200939
4488.976333142499243; 218300
4735.1279199729397078; 225447
3748.3288358753206921; 188325
3712.745033704123216; 185365
5375.806135387066206; 234898
4613.9959047765487412; 221609
3653.2031995508446016; 183674
3232.6511441063544225; 150968
3849.220118406763504; 193335
3198.3862152216238428; 148541
4123.4152563220222873; 205194
3431.6249452490105796; 168867
2999.5114446604475233; 122596
5239.43252395790023; 233912
2970.2652771802790994; 118261
4311.465200630176696; 212285
4949.3072731017027763; 229075
5288.1038645771386655; 234458
5443.0846911291364449; 235409
4357.7170377992815702; 213644
4799.6043515937226402; 226786
3373.3106883432083123; 164240
5096.2056813487097315; 231545
4186.3229182703280458; 208322
4570.4471552336144669; 219948
3411.5094192391807155; 166491
5003.3359306025649857; 230436
4890.2787206116126981; 227983
3167.2302753539165678; 141788
5509.5051763809451586; 235779
4161.9671661128395499; 207716
3910.4338137821400778; 196070
5053.8847988637244271; 230555
4846.5787957755355819; 227523
3962.5748403634961505; 199459
4525.4304689347800377; 218700
3336.4884977079877899; 160087
3949.0216891489112641; 198108
2957.5450283739569386; 115779
3347.0975180424170503; 161574
2596.8856799272248281; 12252
2610.801865430003545; 21513
2690.6981262107992734; 58169
2730.2291618721583291; 67467
2889.6044067477114368; 102664
2775.2910001952209313; 79269
2752.039859017391791; 75629
2659.5303197934508717; 47631
2616.7938670783555608; 26781
2644.0466941741342453; 40092
2730.5315822542502247; 68830
2759.267748466203102; 78064
2776.3947574141548102; 82274
2809.0800217142227666; 88229
2837.0345274200362837; 95803
2678.6206184081220272; 52489
2973.1978673933872415; 118409
3150.6369623857272018; 141448
3052.2649162614548004; 129152
2589.3720766754895521; 3204
2591.3601171207628795; 7753
2598.0057776980966082; 17162
2606.0708047004686705; 20413
2611.3982601066090865; 25311
2621.1724323302091761; 29928
2635.5832069322045754; 38077
2644.6190991404191664; 42991
2661.1179288225589517; 49411
2673.4266532412857487; 51697
2680.5332038629758244; 56143
2703.4501236834457814; 59964
2707.8276938257886286; 65119
2731.3190758991772782; 68940
2739.2387225627148837; 72267
2746.8843529877544825; 74485
2771.210535223334773; 78306
2831.1614627907124486; 93445
3013.6711030455398941; 124769
3043.8191524307439977; 127919
3065.8933802550559449; 132443
3092.6704229243177906; 134630
3226.8184737556534856; 148946
3246.6914039538005454; 151610
3303.0124919412919553; 157664
3335.1125400933224228; 159380
3409.278783280089101; 166374
3449.4260136809493815; 169056
3490.3354770492051102; 172244
3521.5847288468949046; 174027
3694.23868485261346; 184259
3929.2765152344077251; 196509
2588.2216213688097923; 2099
2588.1402571305156926; 2044
2588.7050046452845891; 2612
