Travel Time; Profit
2599.6167169807836217; 7937
2609.7274587602046267; 10476
2603.7918892646798668; 9232
2614.8786168674423607; 12785
2589.2903463743678003; 3930
2600.8263140261801709; 8023
4700.0743544394435958; 74622
4913.9335866225665086; 75527
2588.0884019812592669; 977
2591.0914575782403517; 4090
2595.1872309734562805; 6045
2597.7532104928664012; 7488
2603.0501419825072844; 8928
5041.4614234619102717; 76088
5186.8737893605566569; 76593
5266.5018524368888393; 76858
5334.8928036669567518; 76961
5506.7128128774957077; 77466
2592.2257712939212979; 5085
2594.111514398932286; 5342
2587.8082200000003468; 0
3850.5271493900349924; 68221
3877.3861782616113487; 68583
3940.1906620765767002; 69384
3992.2185665885804156; 69620
4061.6713863326453975; 70633
4122.6242893822418409; 71095
4164.3147087028546594; 71434
4265.3915666173179488; 72118
4365.0519369633966562; 72794
4540.6215595123749154; 73786
4585.4286141349557511; 74074
4691.2742461479438134; 74587
2819.389809008447628; 38321
2895.8104426521808819; 42702
6043.7387148116695244; 77755
2630.6723485720103781; 15929
2652.1886764961927838; 20264
2664.8975724012307182; 22364
2619.2068513131807777; 14020
3047.52730523160335; 50926
2827.8263608248366836; 39429
3073.4623547857108861; 52449
2757.9416108312780125; 34408
3174.0706664090598679; 55717
3200.2563897934091983; 56796
2804.748200433456077; 37874
3772.9111450023137877; 67247
4264.0085265318111851; 72086
2599.320173359501041; 7520
2676.5731061282367591; 23755
3594.3509465925862969; 64660
2783.0186133986062487; 35637
3240.0097861564563573; 57647
2877.1755310184817063; 42500
2679.0975825584032464; 25279
2753.127210090279732; 32855
3685.2689584616114189; 66096
2703.8408525419331454; 27607
3136.5904774148011711; 54794
3927.954405990352825; 69043
3967.8338473896219512; 69595
3001.2926660562993675; 49056
2613.6584475443269184; 12461
3020.1221091280258406; 50115
3435.9522167850159349; 62148
2689.4097855732234166; 26571
3320.2657606644270345; 59626
3468.5879845709732763; 62859
2853.1614419313432336; 40945
2724.8048740981857918; 30931
2796.0376120298774367; 36736
2610.8808678894447439; 11295
3354.440711480376649; 60304
2606.1806978649624398; 9913
2737.0267439158687921; 31819
2951.0894504474990754; 46271
3104.858071010088679; 53139
2602.3800225057184434; 8821
2981.7533608626981732; 48048
3556.3507670050503293; 64120
3410.8131692527695122; 61262
3269.3799600738138906; 58364
3292.5367895961148861; 58876
3114.4088678888988397; 54083
2646.0793737627013797; 18739
2912.5228127383220453; 44930
3381.6652314453767758; 60955
2708.3615186930051095; 29160
2911.2391246322517873; 43670
2928.1451513927140695; 45641
3508.2055568460386894; 63302
2843.4364961014944129; 40519
2897.4017140100254437; 43059
3536.9302285508733803; 63505
2608.4524213282707024; 10202
2602.0097798839897223; 8272
3005.4425224397823513; 49092
3588.8520918242634252; 64263
2980.7367818305197034; 47825
2964.0037399703037408; 46958
3049.3466245285067089; 50936
4187.2473270014670561; 71526
4000.45538136918276; 69940
4115.1025999090870755; 70982
4363.2729602759518457; 72667
4060.8106041713831473; 70522
4295.0859669693118121; 72326
3769.9354194869611092; 67224
3466.4059635080157022; 62403
3940.014487246814042; 69315
3720.9234841008169496; 66642
3693.3840754471393666; 66114
3555.3123885607501506; 64042
3844.1977242370489876; 68070
3616.7619345015195904; 65052
3592.8030214189202525; 64475
3524.1456670638831383; 63413
2588.5876475239192587; 2457
2588.3352551673069684; 1608
2595.4071380058944669; 6418
2595.3501481160742514; 6262
2587.9502956975488814; 241
3553.9263586560468866; 63573
3634.8210186538958624; 65133
3732.8478577618780037; 66676
2597.1863066434216307; 7083
